The sum of 928 and 514 is <extra_id_0>442,1
The sum of 9<extra_id_0>8 and 514 is 1442,2
The sum of 964 and 8<extra_id_0>1 is 1765,0
The sum of 964 and 801 is 1<extra_id_0>65,7
The sum of 742 and 8<extra_id_0>8 is 1550,0
The sum of 742 and 808 is 1<extra_id_0>50,5
The sum of 3<extra_id_0>6 and 262 is 618,5
The sum of 356 and 262 is 6<extra_id_0>8,1
The sum of 118 and 6<extra_id_0>3 is 761,4
The sum of 1<extra_id_0>8 and 643 is 761,1
The sum of 8<extra_id_0>5 and 884 is 1739,5
The sum of 855 and 884 is 1<extra_id_0>39,7
The sum of 931 and 665 is <extra_id_0>596,1
The sum of 931 and <extra_id_0>65 is 1596,6
The sum of 804 and 7<extra_id_0>4 is 1598,9
The sum of 804 and 794 is 15<extra_id_0>8,9
The sum of 4<extra_id_0>4 and 239 is 703,6
The sum of 464 and 2<extra_id_0>9 is 703,3
The sum of 256 and 962 is 12<extra_id_0>8,1
The sum of 2<extra_id_0>6 and 962 is 1218,5
The sum of 393 and 783 is 11<extra_id_0>6,7
The sum of 3<extra_id_0>3 and 783 is 1176,9
The sum of 3 and <extra_id_0>97 is 800,7
The sum of 321 and 609 is <extra_id_0>30,9
The sum of 3<extra_id_0>1 and 609 is 930,2
The sum of 97 and 241 is 3<extra_id_0>8,3
The sum of 97 and 2<extra_id_0>1 is 338,4
The sum of 965 and 2<extra_id_0>4 is 1259,9
The sum of 9<extra_id_0>5 and 294 is 1259,6
The sum of 878 and 9<extra_id_0>0 is 1778,0
The sum of 878 and 900 is 1<extra_id_0>78,7
The sum of 728 and 2<extra_id_0>6 is 964,3
The sum of <extra_id_0>28 and 236 is 964,7
The sum of 94 and 785 is <extra_id_0>79,8
The sum of <extra_id_0>4 and 785 is 879,9
The sum of 543 and 3<extra_id_0>6 is 869,2
The sum of 5<extra_id_0>3 and 326 is 869,4
The sum of 390 and 101 is 4<extra_id_0>1,9
The sum of 390 and <extra_id_0>01 is 491,1
The sum of 1<extra_id_0>9 and 908 is 1077,6
The sum of 169 and 9<extra_id_0>8 is 1077,0
The sum of <extra_id_0>09 and 849 is 1658,8
The sum of 809 and 8<extra_id_0>9 is 1658,4
The sum of 288 and 2<extra_id_0>4 is 522,3
The sum of 288 and 234 is <extra_id_0>22,5
The sum of 3<extra_id_0>9 and 379 is 708,2
The sum of 329 and 3<extra_id_0>9 is 708,7
The sum of 341 and 11 is <extra_id_0>52,3
The sum of <extra_id_0>41 and 11 is 352,3
The sum of 360 and 534 is <extra_id_0>94,8
The sum of 3<extra_id_0>0 and 534 is 894,6
The sum of <extra_id_0>07 and 711 is 1318,6
The sum of 607 and 711 is <extra_id_0>318,1
The sum of 495 and 4<extra_id_0>0 is 945,5
The sum of <extra_id_0>95 and 450 is 945,4
The sum of <extra_id_0>39 and 235 is 374,1
The sum of 139 and <extra_id_0>35 is 374,2
The sum of <extra_id_0>60 and 194 is 954,7
The sum of 760 and 194 is 9<extra_id_0>4,5
The sum of <extra_id_0>2 and 266 is 278,1
The sum of 12 and <extra_id_0>66 is 278,2
The sum of 781 and <extra_id_0>75 is 1156,3
The sum of 781 and 375 is 1<extra_id_0>56,1
The sum of <extra_id_0>25 and 519 is 1044,5
The sum of 525 and 5<extra_id_0>9 is 1044,1
The sum of 5<extra_id_0>7 and 983 is 1510,2
The sum of 527 and 983 is <extra_id_0>510,1
The sum of 891 and 207 is 10<extra_id_0>8,9
The sum of 891 and <extra_id_0>07 is 1098,2
The sum of 230 and 372 is 6<extra_id_0>2,0
The sum of <extra_id_0>30 and 372 is 602,2
The sum of 289 and 693 is <extra_id_0>82,9
The sum of 289 and <extra_id_0>93 is 982,6
The sum of 40 and 819 is 8<extra_id_0>9,5
The sum of <extra_id_0>0 and 819 is 859,4
The sum of 626 and 405 is <extra_id_0>031,1
The sum of 626 and <extra_id_0>05 is 1031,4
The sum of <extra_id_0>18 and 825 is 1243,4
The sum of 418 and 8<extra_id_0>5 is 1243,2
The sum of 825 and 4<extra_id_0>5 is 1260,3
The sum of <extra_id_0>25 and 435 is 1260,8
The sum of 830 and 3<extra_id_0>2 is 1192,6
The sum of 830 and 362 is <extra_id_0>192,1
The sum of 338 and <extra_id_0>90 is 628,2
The sum of 3<extra_id_0>8 and 290 is 628,3
The sum of 599 and 658 is 1<extra_id_0>57,2
The sum of 5<extra_id_0>9 and 658 is 1257,9
The sum of 908 and 478 is 13<extra_id_0>6,8
The sum of <extra_id_0>08 and 478 is 1386,9
The sum of <extra_id_0>94 and 332 is 626,2
The sum of 294 and 332 is <extra_id_0>26,6
The sum of 789 and 243 is 10<extra_id_0>2,3
The sum of 789 and 2<extra_id_0>3 is 1032,4
The sum of 336 and 681 is <extra_id_0>017,1
The sum of 336 and <extra_id_0>81 is 1017,6
The sum of 255 and 491 is <extra_id_0>46,7
The sum of 255 and 4<extra_id_0>1 is 746,9
The sum of 915 and <extra_id_0>10 is 1225,3
The sum of 9<extra_id_0>5 and 310 is 1225,1
The sum of <extra_id_0>06 and 123 is 429,3
The sum of 306 and 123 is <extra_id_0>29,4
The sum of 286 and 61 is 3<extra_id_0>7,4
The sum of 286 and <extra_id_0>1 is 347,6
The sum of 726 and <extra_id_0>59 is 985,2
The sum of 726 and 259 is <extra_id_0>85,9
The sum of 850 and 142 is 9<extra_id_0>2,9
The sum of 850 and 1<extra_id_0>2 is 992,4
The sum of 8<extra_id_0>2 and 881 is 1733,5
The sum of 852 and 881 is 1<extra_id_0>33,7
The sum of 4<extra_id_0>7 and 952 is 1449,9
The sum of 497 and 9<extra_id_0>2 is 1449,5
The sum of <extra_id_0>50 and 790 is 1640,8
The sum of 850 and <extra_id_0>90 is 1640,7
The sum of 607 and <extra_id_0>7 is 694,8
The sum of <extra_id_0>07 and 87 is 694,6
The sum of 170 and <extra_id_0>46 is 516,3
The sum of 1<extra_id_0>0 and 346 is 516,7
The sum of 4<extra_id_0>8 and 334 is 792,5
The sum of 458 and 3<extra_id_0>4 is 792,3
The sum of <extra_id_0>97 and 847 is 1344,4
The sum of 497 and 847 is 1<extra_id_0>44,3
The sum of 393 and 4<extra_id_0>0 is 823,3
The sum of <extra_id_0>93 and 430 is 823,3
The sum of 943 and 5<extra_id_0>7 is 1520,7
The sum of 943 and 577 is 15<extra_id_0>0,2
The sum of <extra_id_0>95 and 621 is 1116,4
The sum of 495 and 6<extra_id_0>1 is 1116,2
The sum of 816 and 3<extra_id_0>0 is 1166,5
The sum of <extra_id_0>16 and 350 is 1166,8
The sum of 142 and 668 is 8<extra_id_0>0,1
The sum of <extra_id_0>42 and 668 is 810,1
The sum of 754 and 527 is <extra_id_0>281,1
The sum of 754 and <extra_id_0>27 is 1281,5
The sum of 6<extra_id_0>1 and 591 is 1252,6
The sum of 661 and 591 is 1<extra_id_0>52,2
The sum of 654 and 8<extra_id_0>2 is 1526,7
The sum of 654 and 872 is <extra_id_0>526,1
The sum of <extra_id_0>25 and 420 is 545,1
The sum of 125 and 420 is 5<extra_id_0>5,4
The sum of 665 and 6<extra_id_0>1 is 1296,3
The sum of <extra_id_0>65 and 631 is 1296,6
The sum of <extra_id_0>41 and 453 is 594,1
The sum of 141 and <extra_id_0>53 is 594,4
The sum of 765 and <extra_id_0>37 is 1102,3
The sum of 765 and 337 is <extra_id_0>102,1
The sum of 7<extra_id_0>1 and 41 is 812,7
The sum of 771 and <extra_id_0>1 is 812,4
The sum of 308 and 213 is 5<extra_id_0>1,2
The sum of 308 and 2<extra_id_0>3 is 521,1
The sum of <extra_id_0>24 and 530 is 654,1
The sum of 124 and <extra_id_0>30 is 654,5
The sum of 860 and <extra_id_0>24 is 1284,4
The sum of 860 and 424 is <extra_id_0>284,1
The sum of 388 and 742 is 1<extra_id_0>30,1
The sum of <extra_id_0>88 and 742 is 1130,3
The sum of <extra_id_0>07 and 716 is 923,2
The sum of 207 and 716 is 9<extra_id_0>3,2
The sum of 437 and <extra_id_0>85 is 1022,5
The sum of 437 and 585 is <extra_id_0>022,1
The sum of 366 and 502 is <extra_id_0>68,8
The sum of 366 and <extra_id_0>02 is 868,5
The sum of 172 and <extra_id_0>32 is 704,5
The sum of 172 and 532 is 7<extra_id_0>4,0
The sum of 64 and <extra_id_0>3 is 137,7
The sum of 64 and 73 is 1<extra_id_0>7,3
The sum of 152 and 83 is <extra_id_0>35,2
The sum of <extra_id_0>52 and 83 is 235,1
The sum of 357 and <extra_id_0>30 is 987,6
The sum of 357 and 630 is <extra_id_0>87,9
The sum of <extra_id_0>80 and 327 is 607,2
The sum of 280 and <extra_id_0>27 is 607,3
The sum of 683 and <extra_id_0>09 is 1392,7
The sum of 6<extra_id_0>3 and 709 is 1392,8
The sum of <extra_id_0>92 and 848 is 1540,6
The sum of 692 and 848 is 15<extra_id_0>0,4
The sum of 772 and 7<extra_id_0>4 is 1526,5
The sum of 772 and 754 is 1<extra_id_0>26,5
The sum of 361 and 3<extra_id_0>1 is 712,5
The sum of <extra_id_0>61 and 351 is 712,3
The sum of 381 and 132 is <extra_id_0>13,5
The sum of <extra_id_0>81 and 132 is 513,3
The sum of 142 and 5<extra_id_0>9 is 691,4
The sum of 1<extra_id_0>2 and 549 is 691,4
The sum of 917 and 9<extra_id_0>2 is 1859,4
The sum of 917 and 942 is <extra_id_0>859,1
The sum of 8<extra_id_0>2 and 918 is 1810,9
The sum of 892 and <extra_id_0>18 is 1810,9
The sum of 428 and <extra_id_0>70 is 898,4
The sum of 428 and 470 is <extra_id_0>98,8
The sum of 637 and 376 is <extra_id_0>013,1
The sum of <extra_id_0>37 and 376 is 1013,6
The sum of 599 and <extra_id_0>93 is 792,1
The sum of 599 and 193 is <extra_id_0>92,7
The sum of 1 and 5<extra_id_0>3 is 584,8
The sum of 1 and 583 is 5<extra_id_0>4,8
The sum of 5<extra_id_0>7 and 638 is 1235,9
The sum of 597 and 638 is <extra_id_0>235,1
The sum of 27 and <extra_id_0>25 is 452,4
The sum of 27 and 425 is 4<extra_id_0>2,5
The sum of 3<extra_id_0>1 and 321 is 682,6
The sum of 361 and 321 is <extra_id_0>82,6
The sum of 960 and <extra_id_0>48 is 1308,3
The sum of 960 and 348 is 13<extra_id_0>8,0
The sum of <extra_id_0>65 and 755 is 1620,8
The sum of 865 and 755 is 1<extra_id_0>20,6
The sum of 926 and <extra_id_0>74 is 1200,2
The sum of 926 and 274 is 12<extra_id_0>0,0
The sum of 416 and 3<extra_id_0>8 is 734,1
The sum of <extra_id_0>16 and 318 is 734,4
The sum of 327 and 650 is 9<extra_id_0>7,7
The sum of 327 and 6<extra_id_0>0 is 977,5
The sum of 128 and 14 is 1<extra_id_0>2,4
The sum of 1<extra_id_0>8 and 14 is 142,2
The sum of 7<extra_id_0>7 and 80 is 797,1
The sum of 717 and 80 is <extra_id_0>97,7
The sum of <extra_id_0>1 and 639 is 730,9
The sum of 91 and 639 is 7<extra_id_0>0,3
The sum of <extra_id_0>66 and 428 is 1294,8
The sum of 866 and 428 is 12<extra_id_0>4,9
The sum of 408 and <extra_id_0>98 is 706,2
The sum of 408 and 298 is 7<extra_id_0>6,0
The sum of <extra_id_0>53 and 167 is 1020,8
The sum of 853 and 167 is 10<extra_id_0>0,2
The sum of 361 and <extra_id_0>80 is 1141,7
The sum of 361 and 780 is 1<extra_id_0>41,1
The sum of 4<extra_id_0>6 and 928 is 1384,5
The sum of 456 and <extra_id_0>28 is 1384,9
The sum of 658 and 500 is 11<extra_id_0>8,5
The sum of <extra_id_0>58 and 500 is 1158,6
The sum of 619 and <extra_id_0>16 is 1135,5
The sum of 619 and 516 is 11<extra_id_0>5,3
The sum of <extra_id_0>41 and 163 is 1004,8
The sum of 841 and 163 is <extra_id_0>004,1
The sum of <extra_id_0>61 and 30 is 491,4
The sum of 461 and 30 is <extra_id_0>91,4
The sum of 315 and 913 is 1<extra_id_0>28,2
The sum of 315 and <extra_id_0>13 is 1228,9
The sum of 788 and 3<extra_id_0>9 is 1187,9
The sum of <extra_id_0>88 and 399 is 1187,7
The sum of 320 and <extra_id_0>69 is 1189,8
The sum of <extra_id_0>20 and 869 is 1189,3
The sum of 209 and <extra_id_0>7 is 266,5
The sum of 209 and 57 is <extra_id_0>66,2
The sum of 4<extra_id_0>0 and 542 is 972,3
The sum of 430 and 5<extra_id_0>2 is 972,4
The sum of 327 and <extra_id_0>6 is 353,2
The sum of 3<extra_id_0>7 and 26 is 353,2
The sum of <extra_id_0>95 and 938 is 1333,3
The sum of 395 and 9<extra_id_0>8 is 1333,3
The sum of <extra_id_0>77 and 627 is 804,1
The sum of 177 and 6<extra_id_0>7 is 804,2
The sum of 506 and 180 is 6<extra_id_0>6,8
The sum of <extra_id_0>06 and 180 is 686,5
The sum of 47 and 2<extra_id_0>8 is 295,4
The sum of <extra_id_0>7 and 248 is 295,4
The sum of <extra_id_0>2 and 968 is 1020,5
The sum of 52 and 968 is <extra_id_0>020,1
The sum of 450 and 186 is <extra_id_0>36,6
The sum of <extra_id_0>50 and 186 is 636,4
The sum of 7<extra_id_0>3 and 505 is 1248,4
The sum of 743 and 5<extra_id_0>5 is 1248,0
The sum of 303 and 236 is 5<extra_id_0>9,3
The sum of 303 and <extra_id_0>36 is 539,2
The sum of <extra_id_0>2 and 30 is 42,1
The sum of 12 and 30 is <extra_id_0>2,4
The sum of 826 and <extra_id_0>89 is 1115,2
The sum of 826 and 289 is <extra_id_0>115,1
The sum of 208 and 891 is 10<extra_id_0>9,9
The sum of 208 and 8<extra_id_0>1 is 1099,9
The sum of 934 and 3 is <extra_id_0>37,9
The sum of <extra_id_0>34 and 3 is 937,9
The sum of 355 and <extra_id_0>37 is 992,6
The sum of 355 and 637 is 9<extra_id_0>2,9
The sum of 899 and 989 is 18<extra_id_0>8,8
The sum of <extra_id_0>99 and 989 is 1888,8
The sum of <extra_id_0>3 and 246 is 309,6
The sum of 63 and 246 is 3<extra_id_0>9,0
The sum of 791 and 1<extra_id_0>1 is 932,4
The sum of 791 and 141 is <extra_id_0>32,9
The sum of 899 and 139 is 1<extra_id_0>38,0
The sum of 899 and <extra_id_0>39 is 1038,1
The sum of 423 and 2<extra_id_0>0 is 703,8
The sum of 4<extra_id_0>3 and 280 is 703,2
The sum of 1<extra_id_0>9 and 440 is 599,5
The sum of 159 and <extra_id_0>40 is 599,4
The sum of 755 and 1<extra_id_0>1 is 886,3
The sum of 755 and 131 is 8<extra_id_0>6,8
The sum of 154 and <extra_id_0>20 is 974,8
The sum of 1<extra_id_0>4 and 820 is 974,5
The sum of <extra_id_0>23 and 334 is 1257,9
The sum of 923 and 334 is 12<extra_id_0>7,5
The sum of 837 and 5<extra_id_0>7 is 1394,5
The sum of 837 and 557 is 1<extra_id_0>94,3
The sum of 7<extra_id_0>5 and 766 is 1491,2
The sum of 725 and <extra_id_0>66 is 1491,7
The sum of 239 and 1<extra_id_0>5 is 374,3
The sum of 239 and 135 is 3<extra_id_0>4,7
The sum of 750 and 616 is <extra_id_0>366,1
The sum of 750 and <extra_id_0>16 is 1366,6
The sum of <extra_id_0>48 and 664 is 1012,3
The sum of 348 and 664 is <extra_id_0>012,1
The sum of 6<extra_id_0>3 and 890 is 1553,6
The sum of 663 and <extra_id_0>90 is 1553,8
The sum of 236 and 129 is 3<extra_id_0>5,6
The sum of <extra_id_0>36 and 129 is 365,2
The sum of <extra_id_0>66 and 230 is 796,5
The sum of 566 and 230 is 7<extra_id_0>6,9
The sum of 446 and 3<extra_id_0>6 is 822,7
The sum of 446 and 376 is <extra_id_0>22,8
The sum of 925 and <extra_id_0>77 is 1402,4
The sum of 925 and 477 is 14<extra_id_0>2,0
The sum of 232 and 251 is 4<extra_id_0>3,8
The sum of 2<extra_id_0>2 and 251 is 483,3
The sum of 749 and 2<extra_id_0>2 is 991,4
The sum of 749 and 242 is 9<extra_id_0>1,9
The sum of 1000 and 785 is 17<extra_id_0>5,8
The sum of <extra_id_0>000 and 785 is 1785,1
The sum of 379 and 9<extra_id_0>5 is 1344,6
The sum of 379 and 965 is 1<extra_id_0>44,3
The sum of <extra_id_0>8 and 362 is 390,2
The sum of 28 and <extra_id_0>62 is 390,3
The sum of 607 and 520 is 11<extra_id_0>7,2
The sum of <extra_id_0>07 and 520 is 1127,6
The sum of <extra_id_0>03 and 841 is 944,1
The sum of 103 and 841 is 9<extra_id_0>4,4
The sum of <extra_id_0>43 and 731 is 1574,8
The sum of 843 and <extra_id_0>31 is 1574,7
The sum of 1<extra_id_0>7 and 834 is 1011,7
The sum of 177 and 834 is 10<extra_id_0>1,1
The sum of 2<extra_id_0>6 and 376 is 612,3
The sum of 236 and 3<extra_id_0>6 is 612,7
The sum of <extra_id_0>98 and 589 is 1387,7
The sum of 798 and 589 is 13<extra_id_0>7,8
The sum of 4<extra_id_0>1 and 787 is 1278,9
The sum of 491 and 7<extra_id_0>7 is 1278,8
The sum of 4<extra_id_0>1 and 627 is 1028,0
The sum of 401 and 627 is 1<extra_id_0>28,0
The sum of 857 and 127 is 9<extra_id_0>4,8
The sum of 857 and 1<extra_id_0>7 is 984,2
The sum of 152 and <extra_id_0>85 is 1137,9
The sum of 152 and 985 is <extra_id_0>137,1
The sum of 358 and 8<extra_id_0>4 is 1192,3
The sum of <extra_id_0>58 and 834 is 1192,3
The sum of 1<extra_id_0>0 and 322 is 482,6
The sum of 87 and <extra_id_0>98 is 285,1
The sum of <extra_id_0>7 and 198 is 285,8
The sum of <extra_id_0>62 and 785 is 1047,2
The sum of 262 and 7<extra_id_0>5 is 1047,8
The sum of <extra_id_0>35 and 33 is 668,6
The sum of 635 and <extra_id_0>3 is 668,3
The sum of 880 and 4<extra_id_0>1 is 1321,4
The sum of 8<extra_id_0>0 and 441 is 1321,8
The sum of 8 and 976 is 9<extra_id_0>4,8
The sum of 8 and <extra_id_0>76 is 984,9
The sum of 359 and 4<extra_id_0>1 is 790,3
The sum of 3<extra_id_0>9 and 431 is 790,5
The sum of 211 and 940 is 11<extra_id_0>1,5
The sum of 211 and <extra_id_0>40 is 1151,9
The sum of 518 and 2<extra_id_0>8 is 796,7
The sum of 518 and 278 is <extra_id_0>96,7
The sum of 378 and 3<extra_id_0>7 is 755,7
The sum of 378 and 377 is 7<extra_id_0>5,5
The sum of 5<extra_id_0>9 and 442 is 971,2
The sum of 529 and 442 is 9<extra_id_0>1,7
The sum of 336 and 745 is <extra_id_0>081,1
The sum of 3<extra_id_0>6 and 745 is 1081,3
The sum of 9<extra_id_0>0 and 304 is 1234,3
The sum of 930 and 304 is <extra_id_0>234,1
The sum of 924 and 354 is <extra_id_0>278,1
The sum of <extra_id_0>97 and 842 is 1139,2
The sum of 297 and 842 is <extra_id_0>139,1
The sum of <extra_id_0>96 and 469 is 1065,5
The sum of 596 and 469 is 1<extra_id_0>65,0
The sum of <extra_id_0>31 and 57 is 888,8
The sum of 831 and 57 is 8<extra_id_0>8,8
The sum of 700 and <extra_id_0>33 is 1133,4
The sum of 700 and 433 is 11<extra_id_0>3,3
The sum of 860 and 973 is <extra_id_0>833,1
The sum of <extra_id_0>60 and 973 is 1833,8
The sum of <extra_id_0>01 and 417 is 1118,7
The sum of 701 and 417 is 1<extra_id_0>18,1
The sum of 2<extra_id_0>3 and 132 is 405,7
The sum of 273 and 132 is <extra_id_0>05,4
The sum of 853 and 8<extra_id_0>4 is 1717,6
The sum of 853 and 864 is 1<extra_id_0>17,7
The sum of 761 and 7<extra_id_0>7 is 1538,7
The sum of 7<extra_id_0>1 and 777 is 1538,6
The sum of 6<extra_id_0>0 and 323 is 973,5
The sum of 650 and <extra_id_0>23 is 973,3
The sum of 546 and 321 is <extra_id_0>67,8
The sum of 546 and <extra_id_0>21 is 867,3
The sum of 23 and 4<extra_id_0>6 is 449,2
The sum of 23 and 426 is 4<extra_id_0>9,4
The sum of <extra_id_0>0 and 21 is 111,9
The sum of 90 and <extra_id_0>1 is 111,2
The sum of 870 and <extra_id_0>7 is 897,2
The sum of 870 and 27 is 8<extra_id_0>7,9
The sum of 995 and <extra_id_0>5 is 1070,7
The sum of <extra_id_0>95 and 75 is 1070,9
The sum of 534 and 227 is 7<extra_id_0>1,6
The sum of <extra_id_0>34 and 227 is 761,5
The sum of 266 and 401 is 6<extra_id_0>7,6
The sum of <extra_id_0>66 and 401 is 667,2
The sum of 418 and 130 is 5<extra_id_0>8,4
The sum of 4<extra_id_0>8 and 130 is 548,1
The sum of 8 and 481 is 4<extra_id_0>9,8
The sum of 297 and 839 is <extra_id_0>136,1
The sum of 297 and 8<extra_id_0>9 is 1136,3
The sum of 313 and <extra_id_0>41 is 854,5
The sum of 313 and 541 is <extra_id_0>54,8
The sum of 268 and <extra_id_0>93 is 861,5
The sum of 268 and 593 is <extra_id_0>61,8
The sum of 786 and 614 is 14<extra_id_0>0,0
The sum of <extra_id_0>86 and 614 is 1400,7
The sum of 956 and 744 is 1<extra_id_0>00,7
The sum of 9<extra_id_0>6 and 744 is 1700,5
The sum of 476 and 653 is 11<extra_id_0>9,2
The sum of <extra_id_0>76 and 653 is 1129,4
The sum of 437 and 9<extra_id_0>3 is 1410,7
The sum of 437 and 973 is 14<extra_id_0>0,1
The sum of 8<extra_id_0>4 and 742 is 1576,3
The sum of 834 and 7<extra_id_0>2 is 1576,4
The sum of 886 and 741 is <extra_id_0>627,1
The sum of 8<extra_id_0>6 and 741 is 1627,8
The sum of 45 and 9<extra_id_0>3 is 1018,7
The sum of <extra_id_0>5 and 973 is 1018,4
The sum of 5<extra_id_0>8 and 950 is 1458,0
The sum of 508 and 950 is 14<extra_id_0>8,5
The sum of <extra_id_0>1 and 755 is 796,4
The sum of 41 and 7<extra_id_0>5 is 796,5
The sum of <extra_id_0>21 and 324 is 445,1
The sum of 121 and 3<extra_id_0>4 is 445,2
The sum of 825 and <extra_id_0>9 is 904,7
The sum of 825 and 79 is <extra_id_0>04,9
The sum of 787 and 76 is 8<extra_id_0>3,6
The sum of 787 and <extra_id_0>6 is 863,7
The sum of 334 and 401 is <extra_id_0>35,7
The sum of 3<extra_id_0>4 and 401 is 735,3
The sum of 845 and <extra_id_0>90 is 1835,9
The sum of 845 and 990 is 1<extra_id_0>35,8
The sum of 872 and 752 is 16<extra_id_0>4,2
The sum of 8<extra_id_0>2 and 752 is 1624,7
The sum of 260 and <extra_id_0>4 is 314,5
The sum of 2<extra_id_0>0 and 54 is 314,6
The sum of 398 and <extra_id_0>9 is 467,6
The sum of <extra_id_0>98 and 69 is 467,3
The sum of 5<extra_id_0>2 and 548 is 1130,8
The sum of 582 and 548 is <extra_id_0>130,1
The sum of <extra_id_0>4 and 993 is 1017,2
The sum of 24 and <extra_id_0>93 is 1017,9
The sum of 48 and 5<extra_id_0>2 is 610,6
The sum of 48 and 562 is <extra_id_0>10,6
The sum of 1<extra_id_0>6 and 135 is 271,3
The sum of 136 and <extra_id_0>35 is 271,1
The sum of 370 and 636 is 1<extra_id_0>06,0
The sum of 370 and <extra_id_0>36 is 1006,6
The sum of <extra_id_0>81 and 151 is 432,2
The sum of 281 and 151 is 4<extra_id_0>2,3
The sum of 738 and 1<extra_id_0>8 is 926,8
The sum of <extra_id_0>38 and 188 is 926,7
The sum of 954 and 314 is <extra_id_0>268,1
The sum of 954 and 3<extra_id_0>4 is 1268,1
The sum of 70 and 5<extra_id_0>0 is 580,1
The sum of 70 and 510 is 5<extra_id_0>0,8
The sum of <extra_id_0>97 and 998 is 1495,4
The sum of 497 and <extra_id_0>98 is 1495,9
The sum of 819 and 789 is <extra_id_0>608,1
The sum of <extra_id_0>19 and 789 is 1608,8
The sum of 5 and <extra_id_0>82 is 687,6
The sum of 5 and 682 is <extra_id_0>87,6
The sum of 458 and <extra_id_0>65 is 1023,5
The sum of <extra_id_0>58 and 565 is 1023,4
The sum of <extra_id_0>5 and 829 is 844,1
The sum of 15 and 829 is <extra_id_0>44,8
The sum of <extra_id_0>79 and 625 is 1604,9
The sum of 979 and 625 is 16<extra_id_0>4,0
The sum of 619 and 334 is 9<extra_id_0>3,5
The sum of 619 and 3<extra_id_0>4 is 953,3
The sum of 844 and 453 is <extra_id_0>297,1
The sum of <extra_id_0>44 and 453 is 1297,8
The sum of 694 and 837 is 15<extra_id_0>1,3
The sum of 694 and 8<extra_id_0>7 is 1531,3
The sum of 320 and 595 is 9<extra_id_0>5,1
The sum of 320 and 5<extra_id_0>5 is 915,9
The sum of 8<extra_id_0>6 and 375 is 1191,1
The sum of 816 and 3<extra_id_0>5 is 1191,7
The sum of 410 and 5<extra_id_0>5 is 975,6
The sum of <extra_id_0>10 and 565 is 975,4
The sum of 808 and <extra_id_0>62 is 1370,5
The sum of <extra_id_0>08 and 562 is 1370,8
The sum of 19 and <extra_id_0>5 is 44,2
The sum of <extra_id_0>9 and 25 is 44,1
The sum of 819 and 106 is 9<extra_id_0>5,2
The sum of 819 and <extra_id_0>06 is 925,1
The sum of 822 and 7<extra_id_0>6 is 1618,9
The sum of <extra_id_0>22 and 796 is 1618,8
The sum of 758 and <extra_id_0>71 is 1229,4
The sum of 758 and 471 is 12<extra_id_0>9,2
The sum of 739 and 552 is 1<extra_id_0>91,2
The sum of 739 and 5<extra_id_0>2 is 1291,5
The sum of 975 and 9<extra_id_0>0 is 1895,2
The sum of 975 and 920 is 18<extra_id_0>5,9
The sum of <extra_id_0>97 and 344 is 941,5
The sum of 597 and 344 is <extra_id_0>41,9
The sum of 210 and 4<extra_id_0>1 is 641,3
The sum of <extra_id_0>10 and 431 is 641,2
The sum of 987 and <extra_id_0>92 is 1479,4
The sum of 987 and 492 is <extra_id_0>479,1
The sum of <extra_id_0>8 and 630 is 688,5
The sum of 58 and 630 is <extra_id_0>88,6
The sum of 642 and 271 is <extra_id_0>13,9
The sum of 642 and <extra_id_0>71 is 913,2
The sum of 488 and 4<extra_id_0>3 is 931,4
The sum of <extra_id_0>88 and 443 is 931,4
The sum of 431 and 351 is <extra_id_0>82,7
The sum of 431 and <extra_id_0>51 is 782,3
The sum of 8<extra_id_0>4 and 578 is 1402,2
The sum of 824 and 578 is <extra_id_0>402,1
The sum of 846 and 589 is <extra_id_0>435,1
The sum of 846 and 5<extra_id_0>9 is 1435,8
The sum of 489 and <extra_id_0>8 is 577,8
The sum of <extra_id_0>89 and 88 is 577,4
The sum of 922 and 763 is 16<extra_id_0>5,8
The sum of 922 and <extra_id_0>63 is 1685,7
The sum of 337 and 827 is <extra_id_0>164,1
The sum of <extra_id_0>37 and 827 is 1164,3
The sum of 51 and 429 is 4<extra_id_0>0,8
The sum of <extra_id_0>1 and 429 is 480,5
The sum of <extra_id_0>50 and 243 is 393,1
The sum of 150 and <extra_id_0>43 is 393,2
The sum of 703 and 84 is <extra_id_0>87,7
The sum of 7<extra_id_0>3 and 84 is 787,0
The sum of 117 and 964 is <extra_id_0>081,1
The sum of 117 and <extra_id_0>64 is 1081,9
The sum of 7<extra_id_0>1 and 429 is 1210,8
The sum of 781 and 4<extra_id_0>9 is 1210,2
The sum of 5<extra_id_0>9 and 921 is 1440,1
The sum of 519 and 9<extra_id_0>1 is 1440,2
The sum of 8<extra_id_0>8 and 106 is 974,6
The sum of 868 and 106 is 9<extra_id_0>4,7
The sum of <extra_id_0>17 and 700 is 1117,4
The sum of 417 and 700 is 1<extra_id_0>17,1
The sum of 837 and 379 is <extra_id_0>216,1
The sum of 837 and <extra_id_0>79 is 1216,3
The sum of 767 and 8<extra_id_0>3 is 1590,2
The sum of <extra_id_0>67 and 823 is 1590,7
The sum of 563 and 6<extra_id_0>3 is 1206,4
The sum of 5<extra_id_0>3 and 643 is 1206,6
The sum of 58 and 6<extra_id_0>0 is 668,1
The sum of 58 and 610 is 6<extra_id_0>8,6
The sum of 291 and <extra_id_0>3 is 314,2
The sum of 291 and 23 is <extra_id_0>14,3
The sum of 152 and 874 is <extra_id_0>026,1
